level,subject,topic,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,explanation
10,Math,Geometry – Proofs,Hard,Alternate interior angles (parallel lines) are?,Vertical,Complementary,Supplementary,Congruent,D,Correct: Congruent.
10,Math,Geometry – Proofs,Easy,The sum of angles in a triangle equals?,360°,90°,180°,270°,C,Correct: 180°.
10,Math,Geometry – Proofs,Medium,Vertical angles are?,Adjacent,Supplementary,Equal,Complementary,C,Correct: Equal.
10,Math,Geometry – Proofs,Hard,The sum of interior angles of a quadrilateral is?,180°,360°,270°,540°,B,Correct: 360°.
10,Math,Geometry – Proofs,Easy,An exterior angle of a triangle equals?,The sum of the two non-adjacent interior angles,90°,The adjacent interior angle,180° minus the exterior angle,A,Correct: The sum of the two non-adjacent interior angles.
10,Math,Trigonometry Basics,Easy,What is sin(30°)? (rounded to 3 decimals),0.866,0.5,0.577,0.6,B,sin(30°) = 0.5.
10,Math,Trigonometry Basics,Medium,What is cos(45°)? (rounded to 3 decimals),1.0,0.707,0.807,0.807,B,cos(45°) = 0.707.
10,Math,Trigonometry Basics,Hard,What is sin(60°)? (rounded to 3 decimals),1.732,0.5,0.866,0.966,C,sin(60°) = 0.866.
10,Math,Trigonometry Basics,Easy,What is cos(30°)? (rounded to 3 decimals),0.5,0.577,0.866,0.966,C,cos(30°) = 0.866.
10,Math,Trigonometry Basics,Medium,What is tan(45°)? (rounded to 3 decimals),1.0,0.707,1.1,1.1,A,tan(45°) = 1.0.
10,Math,Trigonometry Basics,Hard,What is sin(60°)? (rounded to 3 decimals),0.5,1.732,0.866,0.966,C,sin(60°) = 0.866.
10,Math,Trigonometry Basics,Easy,What is cos(30°)? (rounded to 3 decimals),0.5,0.577,0.866,0.966,C,cos(30°) = 0.866.
10,Math,Trigonometry Basics,Medium,What is sin(45°)? (rounded to 3 decimals),1.0,0.707,0.807,0.807,B,sin(45°) = 0.707.
10,Math,Trigonometry Basics,Hard,What is sin(60°)? (rounded to 3 decimals),0.5,0.866,1.732,0.966,B,sin(60°) = 0.866.
10,Math,Trigonometry Basics,Easy,What is tan(30°)? (rounded to 3 decimals),0.866,0.577,0.5,0.677,B,tan(30°) = 0.577.
10,Math,Trigonometry Basics,Medium,What is tan(45°)? (rounded to 3 decimals),0.707,1.0,1.1,1.1,B,tan(45°) = 1.0.
10,Math,Trigonometry Basics,Hard,What is cos(60°)? (rounded to 3 decimals),0.866,1.732,0.5,0.6,C,cos(60°) = 0.5.
10,Math,Trigonometry Basics,Easy,What is tan(30°)? (rounded to 3 decimals),0.5,0.866,0.577,0.677,C,tan(30°) = 0.577.
10,Math,Trigonometry Basics,Medium,What is cos(45°)? (rounded to 3 decimals),0.707,1.0,0.807,0.807,A,cos(45°) = 0.707.
10,Math,Trigonometry Basics,Hard,What is tan(60°)? (rounded to 3 decimals),1.732,0.5,0.866,1.832,A,tan(60°) = 1.732.
10,Math,Trigonometry Basics,Easy,What is tan(30°)? (rounded to 3 decimals),0.577,0.5,0.866,0.677,A,tan(30°) = 0.577.
10,Math,Trigonometry Basics,Medium,What is tan(45°)? (rounded to 3 decimals),0.707,1.0,1.1,1.1,B,tan(45°) = 1.0.
10,Math,Trigonometry Basics,Hard,What is tan(60°)? (rounded to 3 decimals),1.732,0.866,0.5,1.832,A,tan(60°) = 1.732.
10,Math,Trigonometry Basics,Easy,What is cos(30°)? (rounded to 3 decimals),0.577,0.866,0.5,0.966,B,cos(30°) = 0.866.
10,Math,Trigonometry Basics,Medium,What is tan(45°)? (rounded to 3 decimals),1.0,0.707,1.1,1.1,A,tan(45°) = 1.0.
10,Math,Trigonometry Basics,Hard,What is cos(60°)? (rounded to 3 decimals),0.866,0.5,1.732,0.6,B,cos(60°) = 0.5.
10,Math,Trigonometry Basics,Easy,What is sin(30°)? (rounded to 3 decimals),0.866,0.577,0.5,0.6,C,sin(30°) = 0.5.
10,Math,Trigonometry Basics,Medium,What is tan(45°)? (rounded to 3 decimals),0.707,1.0,1.1,1.1,B,tan(45°) = 1.0.
10,Math,Trigonometry Basics,Hard,What is cos(60°)? (rounded to 3 decimals),0.866,1.732,0.5,0.6,C,cos(60°) = 0.5.
10,Math,Trigonometry Basics,Easy,What is tan(30°)? (rounded to 3 decimals),0.577,0.5,0.866,0.677,A,tan(30°) = 0.577.
10,Math,Trigonometry Basics,Medium,What is sin(45°)? (rounded to 3 decimals),1.0,0.707,0.807,0.807,B,sin(45°) = 0.707.
10,Math,Trigonometry Basics,Hard,What is cos(60°)? (rounded to 3 decimals),1.732,0.5,0.866,0.6,B,cos(60°) = 0.5.
10,Math,Trigonometry Basics,Easy,What is tan(30°)? (rounded to 3 decimals),0.577,0.5,0.866,0.677,A,tan(30°) = 0.577.
10,Math,Trigonometry Basics,Medium,What is cos(45°)? (rounded to 3 decimals),1.0,0.707,0.807,0.807,B,cos(45°) = 0.707.
10,Math,Trigonometry Basics,Hard,What is cos(60°)? (rounded to 3 decimals),1.732,0.5,0.866,0.6,B,cos(60°) = 0.5.
10,Math,Trigonometry Basics,Easy,What is tan(30°)? (rounded to 3 decimals),0.5,0.866,0.577,0.677,C,tan(30°) = 0.577.
10,Math,Trigonometry Basics,Medium,What is sin(45°)? (rounded to 3 decimals),0.707,1.0,0.807,0.807,A,sin(45°) = 0.707.
10,Math,Trigonometry Basics,Hard,What is tan(60°)? (rounded to 3 decimals),1.732,0.5,0.866,1.832,A,tan(60°) = 1.732.
10,Math,Trigonometry Basics,Easy,What is tan(30°)? (rounded to 3 decimals),0.577,0.5,0.866,0.677,A,tan(30°) = 0.577.
10,Math,Circles & Theorems,Easy,Find the area of a circle with radius 10. (π ≈ 3.14159),304.16,334.16,314.16,324.16,C,A = π×10² = π×100 ≈ 314.16.
10,Math,Circles & Theorems,Medium,Find the area of a circle with radius 10. (π ≈ 3.14159),334.16,324.16,314.16,304.16,C,A = π×10² = π×100 ≈ 314.16.
10,Math,Circles & Theorems,Hard,Find the area of a circle with radius 3. (π ≈ 3.14159),48.27,28.27,38.27,18.27,B,A = π×3² = π×9 ≈ 28.27.
10,Math,Circles & Theorems,Easy,Find the area of a circle with radius 6. (π ≈ 3.14159),133.1,113.1,123.1,103.1,B,A = π×6² = π×36 ≈ 113.1.
10,Math,Circles & Theorems,Medium,Find the area of a circle with radius 5. (π ≈ 3.14159),78.54,88.54,68.54,98.54,A,A = π×5² = π×25 ≈ 78.54.
10,Math,Circles & Theorems,Hard,Find the area of a circle with radius 6. (π ≈ 3.14159),133.1,103.1,113.1,123.1,C,A = π×6² = π×36 ≈ 113.1.
10,Math,Circles & Theorems,Easy,Find the area of a circle with radius 7. (π ≈ 3.14159),143.94,173.94,163.94,153.94,D,A = π×7² = π×49 ≈ 153.94.
10,Math,Circles & Theorems,Medium,Find the area of a circle with radius 7. (π ≈ 3.14159),143.94,173.94,153.94,163.94,C,A = π×7² = π×49 ≈ 153.94.
10,Math,Circles & Theorems,Hard,Find the area of a circle with radius 9. (π ≈ 3.14159),254.47,274.47,244.47,264.47,A,A = π×9² = π×81 ≈ 254.47.
10,Math,Circles & Theorems,Easy,Find the area of a circle with radius 8. (π ≈ 3.14159),221.06,201.06,211.06,191.06,B,A = π×8² = π×64 ≈ 201.06.
10,Math,Circles & Theorems,Medium,Find the area of a circle with radius 10. (π ≈ 3.14159),314.16,334.16,304.16,324.16,A,A = π×10² = π×100 ≈ 314.16.
10,Math,Circles & Theorems,Hard,Find the area of a circle with radius 5. (π ≈ 3.14159),98.54,78.54,68.54,88.54,B,A = π×5² = π×25 ≈ 78.54.
10,Math,Circles & Theorems,Easy,Find the area of a circle with radius 3. (π ≈ 3.14159),38.27,48.27,28.27,18.27,C,A = π×3² = π×9 ≈ 28.27.
10,Math,Circles & Theorems,Medium,Find the area of a circle with radius 10. (π ≈ 3.14159),304.16,314.16,334.16,324.16,B,A = π×10² = π×100 ≈ 314.16.
10,Math,Circles & Theorems,Hard,Find the area of a circle with radius 3. (π ≈ 3.14159),28.27,38.27,18.27,48.27,A,A = π×3² = π×9 ≈ 28.27.
10,Math,Circles & Theorems,Easy,Find the area of a circle with radius 4. (π ≈ 3.14159),50.27,70.27,60.27,40.27,A,A = π×4² = π×16 ≈ 50.27.
10,Math,Circles & Theorems,Medium,Find the area of a circle with radius 3. (π ≈ 3.14159),28.27,18.27,48.27,38.27,A,A = π×3² = π×9 ≈ 28.27.
10,Math,Circles & Theorems,Hard,Find the area of a circle with radius 7. (π ≈ 3.14159),163.94,153.94,173.94,143.94,B,A = π×7² = π×49 ≈ 153.94.
10,Math,Circles & Theorems,Easy,Find the area of a circle with radius 4. (π ≈ 3.14159),60.27,70.27,40.27,50.27,D,A = π×4² = π×16 ≈ 50.27.
10,Math,Circles & Theorems,Medium,Find the area of a circle with radius 10. (π ≈ 3.14159),324.16,304.16,334.16,314.16,D,A = π×10² = π×100 ≈ 314.16.
10,Math,Circles & Theorems,Hard,Find the area of a circle with radius 7. (π ≈ 3.14159),143.94,173.94,163.94,153.94,D,A = π×7² = π×49 ≈ 153.94.
10,Math,Circles & Theorems,Easy,Find the area of a circle with radius 9. (π ≈ 3.14159),254.47,274.47,264.47,244.47,A,A = π×9² = π×81 ≈ 254.47.
10,Math,Circles & Theorems,Medium,Find the area of a circle with radius 6. (π ≈ 3.14159),133.1,103.1,113.1,123.1,C,A = π×6² = π×36 ≈ 113.1.
10,Math,Circles & Theorems,Hard,Find the area of a circle with radius 3. (π ≈ 3.14159),38.27,48.27,28.27,18.27,C,A = π×3² = π×9 ≈ 28.27.
10,Math,Circles & Theorems,Easy,Find the area of a circle with radius 8. (π ≈ 3.14159),201.06,211.06,191.06,221.06,A,A = π×8² = π×64 ≈ 201.06.
10,Math,Circles & Theorems,Medium,Find the area of a circle with radius 7. (π ≈ 3.14159),173.94,143.94,163.94,153.94,D,A = π×7² = π×49 ≈ 153.94.
10,Math,Circles & Theorems,Hard,Find the area of a circle with radius 3. (π ≈ 3.14159),18.27,48.27,38.27,28.27,D,A = π×3² = π×9 ≈ 28.27.
10,Math,Circles & Theorems,Easy,Find the area of a circle with radius 6. (π ≈ 3.14159),103.1,133.1,123.1,113.1,D,A = π×6² = π×36 ≈ 113.1.
10,Math,Circles & Theorems,Medium,Find the area of a circle with radius 3. (π ≈ 3.14159),48.27,28.27,38.27,18.27,B,A = π×3² = π×9 ≈ 28.27.
10,Math,Circles & Theorems,Hard,Find the area of a circle with radius 3. (π ≈ 3.14159),38.27,48.27,18.27,28.27,D,A = π×3² = π×9 ≈ 28.27.
10,Math,Circles & Theorems,Easy,Find the area of a circle with radius 7. (π ≈ 3.14159),163.94,143.94,153.94,173.94,C,A = π×7² = π×49 ≈ 153.94.
10,Math,Circles & Theorems,Medium,Find the area of a circle with radius 8. (π ≈ 3.14159),211.06,191.06,221.06,201.06,D,A = π×8² = π×64 ≈ 201.06.
10,Math,Circles & Theorems,Hard,Find the area of a circle with radius 5. (π ≈ 3.14159),78.54,88.54,68.54,98.54,A,A = π×5² = π×25 ≈ 78.54.
10,Math,Coordinate Geometry,Easy,The sum of angles in a triangle equals?,360°,90°,180°,270°,C,Correct: 180°.
10,Math,Coordinate Geometry,Medium,Vertical angles are?,Supplementary,Adjacent,Complementary,Equal,D,Correct: Equal.
10,Math,Coordinate Geometry,Hard,The sum of interior angles of a quadrilateral is?,270°,540°,360°,180°,C,Correct: 360°.
10,Math,Coordinate Geometry,Easy,An exterior angle of a triangle equals?,90°,The adjacent interior angle,The sum of the two non-adjacent interior angles,180° minus the exterior angle,C,Correct: The sum of the two non-adjacent interior angles.
10,Math,Coordinate Geometry,Medium,Alternate interior angles (parallel lines) are?,Congruent,Complementary,Supplementary,Vertical,A,Correct: Congruent.
10,Math,Coordinate Geometry,Hard,The sum of angles in a triangle equals?,90°,270°,180°,360°,C,Correct: 180°.
10,Math,Coordinate Geometry,Easy,Vertical angles are?,Supplementary,Adjacent,Complementary,Equal,D,Correct: Equal.
10,Math,Coordinate Geometry,Medium,The sum of interior angles of a quadrilateral is?,360°,180°,540°,270°,A,Correct: 360°.
10,Math,Coordinate Geometry,Hard,An exterior angle of a triangle equals?,The adjacent interior angle,90°,The sum of the two non-adjacent interior angles,180° minus the exterior angle,C,Correct: The sum of the two non-adjacent interior angles.
10,Math,Coordinate Geometry,Easy,Alternate interior angles (parallel lines) are?,Vertical,Supplementary,Complementary,Congruent,D,Correct: Congruent.
10,Math,Coordinate Geometry,Medium,The sum of angles in a triangle equals?,270°,360°,180°,90°,C,Correct: 180°.
10,Math,Coordinate Geometry,Hard,Vertical angles are?,Supplementary,Adjacent,Complementary,Equal,D,Correct: Equal.
10,Math,Coordinate Geometry,Easy,The sum of interior angles of a quadrilateral is?,360°,180°,270°,540°,A,Correct: 360°.
10,Math,Coordinate Geometry,Medium,An exterior angle of a triangle equals?,180° minus the exterior angle,The sum of the two non-adjacent interior angles,The adjacent interior angle,90°,B,Correct: The sum of the two non-adjacent interior angles.
10,Math,Coordinate Geometry,Hard,Alternate interior angles (parallel lines) are?,Vertical,Congruent,Supplementary,Complementary,B,Correct: Congruent.
10,Math,Coordinate Geometry,Easy,The sum of angles in a triangle equals?,180°,360°,90°,270°,A,Correct: 180°.
10,Math,Coordinate Geometry,Medium,Vertical angles are?,Equal,Complementary,Adjacent,Supplementary,A,Correct: Equal.
10,Math,Coordinate Geometry,Hard,The sum of interior angles of a quadrilateral is?,360°,270°,540°,180°,A,Correct: 360°.
10,Math,Coordinate Geometry,Easy,An exterior angle of a triangle equals?,The adjacent interior angle,90°,The sum of the two non-adjacent interior angles,180° minus the exterior angle,C,Correct: The sum of the two non-adjacent interior angles.
10,Math,Coordinate Geometry,Medium,Alternate interior angles (parallel lines) are?,Congruent,Vertical,Supplementary,Complementary,A,Correct: Congruent.
10,Math,Coordinate Geometry,Hard,The sum of angles in a triangle equals?,360°,90°,180°,270°,C,Correct: 180°.
10,Math,Coordinate Geometry,Easy,Vertical angles are?,Equal,Complementary,Supplementary,Adjacent,A,Correct: Equal.
10,Math,Coordinate Geometry,Medium,The sum of interior angles of a quadrilateral is?,540°,180°,270°,360°,D,Correct: 360°.
10,Math,Coordinate Geometry,Hard,An exterior angle of a triangle equals?,The sum of the two non-adjacent interior angles,The adjacent interior angle,180° minus the exterior angle,90°,A,Correct: The sum of the two non-adjacent interior angles.
10,Math,Coordinate Geometry,Easy,Alternate interior angles (parallel lines) are?,Complementary,Congruent,Supplementary,Vertical,B,Correct: Congruent.
10,Math,Coordinate Geometry,Medium,The sum of angles in a triangle equals?,270°,360°,90°,180°,D,Correct: 180°.
10,Math,Coordinate Geometry,Hard,Vertical angles are?,Supplementary,Equal,Adjacent,Complementary,B,Correct: Equal.
10,Math,Coordinate Geometry,Easy,The sum of interior angles of a quadrilateral is?,270°,540°,360°,180°,C,Correct: 360°.
10,Math,Coordinate Geometry,Medium,An exterior angle of a triangle equals?,The adjacent interior angle,180° minus the exterior angle,90°,The sum of the two non-adjacent interior angles,D,Correct: The sum of the two non-adjacent interior angles.
10,Math,Coordinate Geometry,Hard,Alternate interior angles (parallel lines) are?,Supplementary,Vertical,Complementary,Congruent,D,Correct: Congruent.
10,Math,Coordinate Geometry,Easy,The sum of angles in a triangle equals?,270°,360°,90°,180°,D,Correct: 180°.
10,Math,Coordinate Geometry,Medium,Vertical angles are?,Equal,Adjacent,Complementary,Supplementary,A,Correct: Equal.
10,Math,Coordinate Geometry,Hard,The sum of interior angles of a quadrilateral is?,270°,180°,360°,540°,C,Correct: 360°.
10,Math,Quadrilaterals,Easy,Which best describes a parallelogram?,opposite sides are parallel and equal,all sides are equal,all sides equal and all angles 90°,all angles are 90°,A,A parallelogram: opposite sides are parallel and equal.
10,Math,Quadrilaterals,Medium,Which best describes a rhombus?,all angles are 90°,opposite sides are parallel and equal,all sides are equal,all sides equal and all angles 90°,C,A rhombus: all sides are equal.
10,Math,Quadrilaterals,Hard,Which best describes a rectangle?,opposite sides are parallel and equal,all angles are 90°,all sides are equal,all sides equal and all angles 90°,B,A rectangle: all angles are 90°.
10,Math,Quadrilaterals,Easy,Which best describes a square?,all sides equal and all angles 90°,all angles are 90°,all sides are equal,opposite sides are parallel and equal,A,A square: all sides equal and all angles 90°.
10,Math,Quadrilaterals,Medium,Which best describes a trapezoid?,all angles are 90°,exactly one pair of parallel sides,all sides are equal,opposite sides are parallel and equal,B,A trapezoid: exactly one pair of parallel sides.
10,Math,Quadrilaterals,Hard,Which best describes a parallelogram?,all sides are equal,all sides equal and all angles 90°,all angles are 90°,opposite sides are parallel and equal,D,A parallelogram: opposite sides are parallel and equal.
10,Math,Quadrilaterals,Easy,Which best describes a rhombus?,opposite sides are parallel and equal,all angles are 90°,all sides are equal,all sides equal and all angles 90°,C,A rhombus: all sides are equal.
10,Math,Quadrilaterals,Medium,Which best describes a rectangle?,all sides equal and all angles 90°,opposite sides are parallel and equal,all angles are 90°,all sides are equal,C,A rectangle: all angles are 90°.
10,Math,Quadrilaterals,Hard,Which best describes a square?,opposite sides are parallel and equal,all angles are 90°,all sides equal and all angles 90°,all sides are equal,C,A square: all sides equal and all angles 90°.
10,Math,Quadrilaterals,Easy,Which best describes a trapezoid?,all angles are 90°,all sides are equal,exactly one pair of parallel sides,opposite sides are parallel and equal,C,A trapezoid: exactly one pair of parallel sides.
10,Math,Quadrilaterals,Medium,Which best describes a parallelogram?,all angles are 90°,all sides equal and all angles 90°,all sides are equal,opposite sides are parallel and equal,D,A parallelogram: opposite sides are parallel and equal.
10,Math,Quadrilaterals,Hard,Which best describes a rhombus?,all sides equal and all angles 90°,all angles are 90°,all sides are equal,opposite sides are parallel and equal,C,A rhombus: all sides are equal.
10,Math,Quadrilaterals,Easy,Which best describes a rectangle?,all sides equal and all angles 90°,all sides are equal,opposite sides are parallel and equal,all angles are 90°,D,A rectangle: all angles are 90°.
10,Math,Quadrilaterals,Medium,Which best describes a square?,all angles are 90°,all sides are equal,opposite sides are parallel and equal,all sides equal and all angles 90°,D,A square: all sides equal and all angles 90°.
10,Math,Quadrilaterals,Hard,Which best describes a trapezoid?,all sides are equal,opposite sides are parallel and equal,exactly one pair of parallel sides,all angles are 90°,C,A trapezoid: exactly one pair of parallel sides.
10,Math,Quadrilaterals,Easy,Which best describes a parallelogram?,opposite sides are parallel and equal,all sides equal and all angles 90°,all sides are equal,all angles are 90°,A,A parallelogram: opposite sides are parallel and equal.
10,Math,Quadrilaterals,Medium,Which best describes a rhombus?,all sides are equal,all angles are 90°,all sides equal and all angles 90°,opposite sides are parallel and equal,A,A rhombus: all sides are equal.
10,Math,Quadrilaterals,Hard,Which best describes a rectangle?,opposite sides are parallel and equal,all angles are 90°,all sides are equal,all sides equal and all angles 90°,B,A rectangle: all angles are 90°.
10,Math,Quadrilaterals,Easy,Which best describes a square?,all sides are equal,opposite sides are parallel and equal,all sides equal and all angles 90°,all angles are 90°,C,A square: all sides equal and all angles 90°.
10,Math,Quadrilaterals,Medium,Which best describes a trapezoid?,all angles are 90°,exactly one pair of parallel sides,opposite sides are parallel and equal,all sides are equal,B,A trapezoid: exactly one pair of parallel sides.
10,Math,Quadrilaterals,Hard,Which best describes a parallelogram?,opposite sides are parallel and equal,all sides are equal,all sides equal and all angles 90°,all angles are 90°,A,A parallelogram: opposite sides are parallel and equal.
10,Math,Quadrilaterals,Easy,Which best describes a rhombus?,opposite sides are parallel and equal,all sides are equal,all angles are 90°,all sides equal and all angles 90°,B,A rhombus: all sides are equal.
10,Math,Quadrilaterals,Medium,Which best describes a rectangle?,all angles are 90°,opposite sides are parallel and equal,all sides are equal,all sides equal and all angles 90°,A,A rectangle: all angles are 90°.
10,Math,Quadrilaterals,Hard,Which best describes a square?,all sides are equal,opposite sides are parallel and equal,all sides equal and all angles 90°,all angles are 90°,C,A square: all sides equal and all angles 90°.
10,Math,Quadrilaterals,Easy,Which best describes a trapezoid?,all sides are equal,all angles are 90°,opposite sides are parallel and equal,exactly one pair of parallel sides,D,A trapezoid: exactly one pair of parallel sides.
10,Math,Quadrilaterals,Medium,Which best describes a parallelogram?,all angles are 90°,opposite sides are parallel and equal,all sides are equal,all sides equal and all angles 90°,B,A parallelogram: opposite sides are parallel and equal.
10,Math,Quadrilaterals,Hard,Which best describes a rhombus?,opposite sides are parallel and equal,all angles are 90°,all sides equal and all angles 90°,all sides are equal,D,A rhombus: all sides are equal.
10,Math,Quadrilaterals,Easy,Which best describes a rectangle?,all angles are 90°,all sides are equal,opposite sides are parallel and equal,all sides equal and all angles 90°,A,A rectangle: all angles are 90°.
10,Math,Quadrilaterals,Medium,Which best describes a square?,all sides equal and all angles 90°,all angles are 90°,all sides are equal,opposite sides are parallel and equal,A,A square: all sides equal and all angles 90°.
